"renewables.opinion","alloc.fossil","alloc.wind","alloc.solar","alloc.hydro","alloc.nuclear","trump.approval","democrat","republican","libDem","conRep","age","male","white","edu","college","inc","trump.cue","climate.cue","control"
NA,5,20,50,20,5,1,1,0,0,0,43,0,0,3,0,"1",0,0,1
NA,20,25,15,10,30,1,1,0,1,0,70,1,1,4,0,"5",0,0,1
NA,0,25,25,25,25,1,0,0,0,0,35,1,0,5,1,"4",0,0,1
NA,25,30,30,10,5,2,0,0,0,0,75,0,1,2,0,"2",0,0,1
NA,20,20,10,20,30,1,1,0,1,0,29,1,0,5,1,"3",0,0,1
NA,40,23,25,5,7,1,1,0,1,0,31,0,0,5,1,"3",0,0,1
NA,0,50,40,10,0,1,1,0,1,0,59,0,0,4,0,"1",0,0,1
NA,58,10,7,5,20,1,0,0,0,0,23,0,0,1,0,"1",0,0,1
NA,5,30,30,30,5,1,1,0,1,0,40,0,0,5,1,"2",0,0,1
NA,31,69,0,0,0,4,0,1,0,1,60,1,1,4,0,"7",0,0,1
NA,25,15,40,10,10,3,1,0,0,0,19,0,0,5,1,"8",0,0,1
NA,25,25,25,25,0,1,1,0,1,0,50,0,0,6,1,"5",0,0,1
NA,25,10,10,10,45,5,0,1,0,1,62,1,1,6,1,"5",0,0,1
NA,0,40,40,20,0,1,1,0,1,0,40,0,1,4,0,"3",0,0,1
NA,10,25,25,10,30,4,1,0,0,0,31,1,0,2,0,"4",0,0,1
NA,0,34,17,8,41,1,1,0,1,0,22,1,0,2,0,"7",0,0,1
NA,40,20,10,20,10,3,1,0,1,0,28,0,0,2,0,"3",0,0,1
NA,0,36,32,20,12,1,1,0,1,0,35,0,0,6,1,"4",0,0,1
NA,55,15,15,10,5,4,0,1,0,1,68,0,1,4,0,"4",0,0,1
NA,13,29,25,15,18,2,0,1,0,1,28,0,0,7,1,"6",0,0,1
NA,13,30,26,27,4,1,1,0,1,0,64,0,1,4,0,"4",0,0,1
NA,10,20,30,10,30,1,1,0,1,0,36,1,0,5,1,"6",0,0,1
NA,10,20,30,30,10,1,0,1,0,0,69,0,1,6,1,"2",0,0,1
NA,60,20,7,5,8,1,0,0,0,0,51,0,0,4,0,"6",0,0,1
NA,40,20,15,15,10,1,1,0,1,0,67,1,1,5,1,"6",0,0,1
NA,20,20,20,20,20,5,0,1,0,1,60,0,1,1,0,"5",0,0,1
NA,50,12,17,5,16,1,1,0,1,0,34,0,0,5,1,"5",0,0,1
NA,5,20,45,20,10,1,1,0,1,0,54,0,0,4,0,"7",0,0,1
NA,41,24,5,5,25,1,1,0,0,0,37,0,0,1,0,"2",0,0,1
NA,56,25,0,18,1,1,1,0,1,0,41,0,0,5,1,"5",0,0,1
NA,19,15,20,23,23,1,0,0,0,0,34,0,0,1,0,"3",0,0,1
NA,25,10,20,20,25,5,0,1,0,1,75,1,1,2,0,"3",0,0,1
NA,20,20,20,20,20,1,1,0,1,0,46,0,0,1,0,"2",0,0,1
NA,25,30,30,5,10,2,1,0,0,0,59,1,0,2,0,"8",0,0,1
NA,10,30,40,10,10,3,0,1,0,1,71,1,1,5,1,"6",0,0,1
NA,11,31,33,21,4,2,0,0,0,0,61,0,1,6,1,"2",0,0,1
NA,20,40,10,10,20,1,1,0,1,0,27,0,0,5,1,"1",0,0,1
NA,15,31,30,14,10,1,1,0,1,0,68,1,1,2,0,"3",0,0,1
NA,20,20,30,10,20,1,1,0,1,0,54,1,0,1,0,"3",0,0,1
NA,25,15,20,10,30,4,1,0,1,0,39,1,0,5,1,"3",0,0,1
NA,51,10,11,10,18,1,1,0,1,0,21,0,0,5,1,"6",0,0,1
NA,26,1,2,6,65,1,0,1,0,1,26,1,1,5,1,"5",0,0,1
NA,20,20,20,20,20,3,0,1,0,1,40,0,0,1,0,"5",0,0,1
NA,40,20,5,5,30,1,1,0,1,0,32,1,0,6,1,"6",0,0,1
NA,0,40,50,10,0,1,1,0,1,0,67,0,1,2,0,"5",0,0,1
NA,50,25,25,0,0,2,0,0,0,0,28,1,0,1,0,"3",0,0,1
NA,16,15,45,18,6,1,1,0,1,0,60,0,1,5,1,"10",0,0,1
NA,30,30,40,0,0,3,0,1,0,1,42,0,0,6,1,"8",0,0,1
NA,35,17,11,26,11,4,0,1,0,1,38,0,0,5,1,"3",0,0,1
NA,1,53,46,0,0,1,1,0,1,0,78,0,1,1,0,"2",0,0,1
NA,40,10,10,10,30,5,1,0,0,0,33,1,0,6,1,"9",0,0,1
NA,10,35,30,20,5,1,1,0,0,0,46,0,0,6,1,"11",0,0,1
NA,30,20,20,15,15,1,1,0,0,0,48,0,0,1,0,"1",0,0,1
NA,0,40,40,20,0,1,1,0,1,0,29,0,0,5,1,"3",0,0,1
NA,61,39,0,0,0,4,0,0,0,0,46,1,0,5,1,"6",0,0,1
NA,40,30,20,10,0,1,1,0,1,0,29,1,0,5,1,"4",0,0,1
NA,20,20,20,20,20,3,1,0,1,0,33,1,0,5,1,"7",0,0,1
NA,30,25,20,10,15,1,1,0,1,0,42,1,0,5,1,"2",0,0,1
NA,3,35,38,24,0,1,1,0,1,0,65,1,1,5,1,"5",0,0,1
NA,8,36,38,18,0,4,1,0,0,0,33,1,1,5,1,"6",0,0,1
NA,45,20,20,5,10,1,0,0,0,0,46,0,0,5,1,"5",0,0,1
NA,10,5,10,5,70,1,0,0,0,0,20,1,1,6,1,"2",0,0,1
NA,0,35,35,30,0,1,1,0,1,0,23,0,0,4,0,"4",0,0,1
NA,10,33,45,12,0,3,0,1,0,1,30,1,1,5,1,"3",0,0,1
NA,10,30,30,30,0,1,1,0,1,0,65,1,1,6,1,"3",0,0,1
NA,10,30,30,30,0,1,1,0,1,0,37,0,1,8,1,"6",0,0,1
NA,40,15,10,10,25,3,0,0,0,0,32,1,0,5,1,"5",0,0,1
NA,20,10,20,25,25,3,0,1,0,1,35,1,0,5,1,"3",0,0,1
NA,74,5,15,5,1,4,1,0,0,0,28,1,0,2,0,"3",0,0,1
NA,10,10,40,40,0,4,0,1,0,1,66,1,1,1,0,"4",0,0,1
NA,25,20,20,10,25,1,1,0,1,0,25,1,0,5,1,"11",0,0,1
NA,25,15,25,10,25,2,1,0,0,0,43,1,0,5,1,"4",0,0,1
NA,45,14,6,25,10,5,0,1,0,1,74,1,1,5,1,"5",0,0,1
NA,10,20,35,10,25,1,1,0,1,0,34,1,0,2,0,"2",0,0,1
NA,10,20,25,20,25,1,0,0,0,0,36,1,0,5,1,"4",0,0,1
NA,15,30,25,17,13,1,1,0,1,0,39,0,1,5,1,"7",0,0,1
NA,0,10,50,10,30,1,0,0,0,0,33,1,0,5,1,"8",0,0,1
NA,50,5,20,10,15,2,1,0,1,0,35,1,0,5,1,"7",0,0,1
NA,33,28,30,9,0,1,1,0,1,0,23,0,0,5,1,"4",0,0,1
NA,55,13,13,15,4,1,1,0,1,0,20,0,0,2,0,"11",0,0,1
NA,20,30,30,10,10,1,1,0,0,0,35,1,0,3,0,"4",0,0,1
NA,20,20,30,20,10,3,1,0,1,0,29,0,0,5,1,"5",0,0,1
NA,5,20,50,20,5,1,1,0,0,0,66,0,0,6,1,"6",0,0,1
NA,20,14,26,25,15,2,1,0,1,0,24,0,0,4,0,"2",0,0,1
NA,5,21,20,10,44,1,0,0,0,0,29,1,1,5,1,"6",0,0,1
